customer_id,full_name,nif,phone,address,id_verified,total_rentals,avg_return_days,late_returns,churn_risk_score,join_date,still_active
569,Iara Pacheco,070983484,(351) 934 966 164,"Rua Sá, 42, 3421-621 Lisboa",1,0,,0,0.066,2023-05-15,1
570,Nelson Fernandes,674876296,(351) 937 729 961,"Avenida Nogueira, S/N, 6349-629 Ílhavo",1,1,3.0,0,0.386,2024-10-02,1
571,Simão Campos,744565726,(351) 961881439,"Travessa de Públia Hortênsia, 27, 7334-541 Pombal",1,0,,0,0.01,2024-09-06,1
572,Mário da Soares,541982817,+351930313238,"Praça Eva Ribeiro, 50, 5464-205 Fátima",1,4,11.0,0,0.234,2023-12-29,1
573,Benedita Pires,477950034,(351) 919 342 745,"Alameda de Nunes, S/N, 5485-012 Gouveia",1,6,19.8,0,0.287,2022-10-07,1
574,Soraia Costa,220262693,(351) 921146514,"Largo Alves, 36, 5693-884 Alverca do Ribatejo",0,2,12.0,0,0.204,2022-11-15,1
575,Luna Esteves-Reis,264525733,+351931340353,"Travessa Nelson Mota, 34, 2994-972 Vila Real",0,5,32.2,0,0.33,2023-04-27,1
576,Kyara Pacheco,074063516,(351) 917 019 091,"Largo Assunção, 45, 4764-506 Queluz",1,1,19.0,0,0.306,2023-03-12,1
577,Daniel Torres-Macedo,224767512,(351) 256 656 315,"R. Nicole Torres, 37, 8801-633 Viseu",1,1,24.0,0,0.149,2024-09-26,1
578,Gustavo de Alves,837990053,+351938657481,"Praça Paiva, 93, 5466-140 Viseu",1,5,9.6,1,0.172,2023-02-25,1
579,Carolina Figueiredo,693327633,934 862 279,"Rua de Torres, S/N, 5813-407 Lagoa",1,2,45.5,0,0.07,2022-08-26,1
580,Wilson da Cardoso,228562837,(351) 968 286 784,"Rua Matilde Bensaúde, 441, 4109-040 Lamego",1,3,26.3,1,0.31,2023-10-20,1
581,Filipa Brito,372259310,(351) 968883960,"Av Gaspar, 40, 2722-222 Valongo",1,3,22.0,0,0.004,2024-07-12,1
582,Cláudio Amorim,370089423,(351) 918 522 287,"Avenida de Nascimento, 38, 7337-072 Vila Nova de Santo André",1,1,90.0,0,0.206,2024-01-02,1
583,Nádia Amaral,037043333,(351) 204661233,"Avenida da Vila Expo, 35, 9452-980 Guimarães",1,6,12.8,0,0.023,2022-10-22,1
584,Nádia Coelho,883845612,(351) 220740871,"R. Luana Silva, 719, 9907-764 Penafiel",1,4,5.2,1,0.317,2022-09-17,1
585,Gabriela Teixeira,780473719,+351967290423,"Rua Miriam Carneiro, 9, 9028-209 Paços de Ferreira",1,1,19.0,0,0.037,2022-11-22,1
586,Nicole Gonçalves,517696806,912508896,"R. do Trancão, S/N, 3147-300 Penafiel",1,2,52.5,0,0.297,2023-09-22,1
587,Lorena Moura-Teixeira,544215783,913 435 959,"R. Juliana Loureiro, S/N, 9076-330 Seia",1,2,14.0,1,0.662,2022-08-15,1
588,Eduarda Araújo-Vaz,264053273,(351) 930 463 340,"Alameda Jesus, 59, 1923-306 Gouveia",1,1,12.0,0,0.228,2024-05-01,1
589,Flor Branco,968859342,291 969 787,"Travessa Iara Teixeira, 6, 6935-698 Vila Real de Santo António",1,6,9.0,0,0.023,2022-08-24,1
590,Clara Neto,839039799,(351) 920 442 939,"Largo Costa, 70, 3538-654 Seia",1,3,16.7,0,0.023,2023-09-05,1
591,Mateus Rocha,833150321,(351) 960 403 393,"Rua Lorena Alves, 7, 6873-598 Marinha Grande",1,2,2.0,0,0.013,2024-05-28,1
592,Sérgio Ramos,596551025,(351) 913765105,"R. do Mestre de Aviz, 6, 2426-421 São João da Madeira",0,4,12.5,2,0.518,2023-09-16,1
593,William Moreira,668606734,938519468,"Av Antunes, 49, 2038-040 Estremoz",1,4,6.8,0,0.033,2022-08-15,1
594,Clara Martins,714998632,938974502,"Alameda Emma Cardoso, 87, 5849-698 Mirandela",1,2,18.0,0,0.07,2022-04-12,1
595,Yara-Yasmin Ferreira,591038524,(351) 279 392 680,"Travessa de Neptuno, 93, 8144-038 Bragança",1,1,2.0,0,0.104,2024-06-13,1
596,Isaac Amorim-Leite,762215596,(351) 961108613,"Avenida Flor da Rosa, 51, 8635-080 Elvas",1,1,10.0,0,0.283,2022-09-19,1
597,Margarida-Sofia Almeida,743963994,(351) 922671310,"Av Santos, 634, 6248-811 Fátima",1,6,12.3,3,0.512,2022-07-20,1
598,Frederico Vaz,940389554,(351) 919263067,"Largo Barros, 94, 1397-814 Santiago do Cacém",1,4,33.8,0,0.358,2022-10-11,1
599,Fábio Domingues,653170873,(351) 912932556,"Av de Henriques, 39, 6501-624 Vila Real",0,4,8.5,1,0.488,2023-02-21,1
600,Nelson Amaral,210273663,+351924173812,"Av do Caminho Novo, 83, 6806-625 Cartaxo",1,1,24.0,0,0.345,2024-06-30,1
601,Carminho Ribeiro,256732234,(351) 267 981 960,"Largo de Abreu, S/N, 7948-254 Fiães",1,4,7.8,1,0.18,2023-03-17,1
602,Fábio Gaspar,749391660,(351) 917268226,"Rua Patrícia Vieira, 51, 6943-883 Lourosa",1,2,7.5,0,0.236,2022-12-22,1
603,Daniel Maia,910904886,925742388,"Alameda Samuel Miranda, S/N, 5078-384 Rebordosa",1,3,9.7,0,0.19,2022-08-08,1
604,Isabela Silva-Garcia,073264478,912 171 737,"Praça Brito, S/N, 8991-584 Mealhada",1,2,18.0,1,0.303,2024-04-01,1
605,Beatriz Pires,378595417,275590066,"Largo de Amaral, 663, 2620-171 Coimbra",1,2,45.5,0,0.064,2023-09-22,1
606,Frederico de Pinheiro,090937164,+351914721781,"Avenida Anita Moura, 22, 7576-910 Caniço",1,2,46.0,0,0.16,2023-10-13,1
607,Sara-Leonor Cunha,581045734,(351) 920 065 782,"Travessa da Banda de Ramalde, 51, 1123-893 Santarém",1,4,10.8,0,0.205,2022-03-29,1
608,Guilherme Fonseca,944733878,921 703 086,"Praça Rodrigues, 876, 8778-111 Maia",1,6,18.2,2,0.312,2023-04-29,1
609,Fabiana Sá,528905665,+351927400529,"Praça de Vicente, 590, 7370-787 Queluz",1,3,14.3,1,0.341,2023-06-10,1
610,Cristiano Correia,183784771,+351967320691,"Travessa do Forno Velho, 20, 9033-056 Lisboa",1,5,12.2,0,0.199,2023-01-30,1
611,Amélia Pires,883743450,(351) 206 513 833,"Av de Jesus, 245, 5615-837 Angra do Heroísmo",1,5,11.8,0,0.052,2023-08-27,1
612,Petra Batista,685938062,(351) 922847175,"Largo da França, 18, 7183-848 Amora",1,1,90.0,0,0.171,2024-07-31,1
613,Tatiana Nogueira-Cunha,023089964,915218960,"Praça Pinto, 78, 7295-559 Covilhã",1,2,20.0,0,0.136,2023-11-22,1
614,Guilherme Teixeira,924343548,+351931074356,"R. Castro, 181, 1726-023 Vila do Conde",1,2,50.0,0,0.373,2024-01-19,1
615,Micael Guerreiro,521215603,(351) 923 348 428,"Av das Sereias, 159, 6764-858 Praia da Vitória",1,2,13.5,0,0.142,2024-02-23,1
616,Mariana Barros,108803546,938 689 524,"R. Lopes, 8, 2892-577 Silves",1,5,7.2,1,0.299,2022-03-18,1
617,Érica Leal,660490376,920527534,"Rua Melo, 90, 3022-192 Ribeira Grande",1,1,17.0,0,0.364,2022-02-18,1
618,Rita Branco-Cardoso,476911612,931 163 147,"Largo Eduarda Moura, 60, 4374-978 Aveiro",1,0,,0,0.097,2024-03-24,1
619,Rafael Antunes,503965586,+351924171438,"Largo de Baptista, S/N, 5349-019 Horta",1,1,27.0,0,0.155,2023-04-14,1
620,Salomé Carneiro-Amaral,190041589,(351) 234 013 940,"Alameda Clara Garcia, 5, 8062-417 Moura",1,1,15.0,0,0.098,2024-08-02,1
621,Bernardo Esteves,352866013,255 514 027,"Largo Matos, S/N, 4107-552 Maia",1,1,12.0,0,0.054,2024-05-25,1
622,Mário Morais-Martins,500295738,(351) 966193825,"Praça de Araújo, 25, 2624-830 Ponte de Sor",0,2,16.0,1,0.517,2022-11-29,1
623,Vasco Costa,012457181,(351) 913 419 581,"Praça Carlota Baptista, 78, 8720-094 Ovar",1,2,12.0,0,0.131,2023-05-15,1
624,Micael Loureiro,806194999,961 321 930,"R. de Leal, S/N, 9212-046 Guimarães",1,0,,0,0.292,2024-09-04,1
625,Diana Amorim-Lopes,650551919,(351) 964283979,"Praça dos Flamingos, 34, 8446-636 Oliveira do Bairro",1,1,14.0,0,0.159,2023-07-03,1
626,Yara Lopes,968718671,(351) 964 560 594,"R. de Amaral, 29, 5162-627 Marco de Canaveses",1,3,8.0,2,0.776,2022-02-02,1
627,João Baptista,804929328,910907947,"Av Gabriela Nunes, S/N, 4475-113 Viseu",1,4,11.0,2,0.603,2022-12-26,1
628,Caetana Freitas,507196129,937460843,"Alameda de Rodrigues, 6, 8338-356 Ovar",1,4,19.5,2,0.662,2022-03-02,1
629,Petra-Lúcia Amorim,213495220,256 064 425,"Av Soares, 57, 8735-130 Caldas da Rainha",1,7,13.1,0,0.165,2023-01-02,1
630,Cláudio Leal,400371775,937856265,"Praça Nascimento, S/N, 9816-133 Silves",1,3,13.3,0,0.171,2022-02-10,1
631,William Reis,562748066,(351) 910964369,"Alameda de Miranda, 3, 3825-689 Valongo",1,5,10.4,1,0.229,2023-01-23,1
632,André Marques,262030695,+351968246623,"Travessa Coelho, 62, 1260-876 Évora",1,3,15.3,1,0.595,2022-01-27,1
633,Fabiana Amorim-Nogueira,657121186,924 933 535,"Avenida Ariana Teixeira, 62, 3322-892 Vizela",0,2,4.0,0,0.143,2023-05-06,1
634,Luca Nunes,181123993,(351) 922750329,"R. de Moura, 54, 2206-010 Figueira da Foz",1,4,9.8,1,0.205,2023-06-08,1
635,Margarida Domingues,255987920,(351) 916580182,"Rua Barbosa, S/N, 5073-230 Oliveira do Bairro",1,3,17.7,1,0.378,2023-07-29,1
636,Letícia Fonseca,231459688,960738489,"R. Petra Lima, 91, 7427-207 Valbom",1,3,12.7,0,0.017,2022-04-23,1
637,João Martins,109619680,922 649 327,"Praça de Freitas, 4, 8000-513 Alverca do Ribatejo",1,2,17.5,0,0.389,2024-02-29,1
638,Diego Vicente,505211203,+351913496616,"Rua Noa Baptista, 626, 5528-382 Trancoso",1,4,23.8,0,0.049,2023-06-20,1
639,Sofia Alves,081641804,(351) 925 187 680,"Praça de Vandoma, 79, 9649-839 Costa da Caparica",1,3,26.0,1,0.518,2022-08-20,1
640,Martim Guerreiro,608197140,(351) 938 353 389,"Largo Lourenço, 281, 6704-699 Torres Vedras",1,3,7.7,0,0.172,2022-12-16,1
641,Teresa Pinto-Gomes,834695449,(351) 965 191 336,"Alameda de Tavares, 9, 4679-623 Queluz",1,2,5.5,0,0.086,2023-05-30,1
642,Caetana Valente,060958062,(351) 933 559 233,"Rua Vaz, 123, 2094-721 Lixa",1,3,41.7,1,0.362,2022-12-21,1
643,César de Coelho,745669839,(351) 960 946 852,"Rua de Carneiro, S/N, 1463-521 Oliveira de Azeméis",1,2,50.5,0,0.066,2024-07-25,1
644,Rui Pinheiro,590742941,(351) 919 633 455,"Travessa Carlota Gomes, S/N, 1149-208 Costa da Caparica",1,3,18.0,0,0.333,2022-09-11,1
645,Violeta Costa,904957762,961792669,"Travessa Batista, 72, 7186-162 Loures",1,3,33.0,0,0.02,2023-06-05,1
646,Valentim Baptista,384766919,(351) 927613878,"Rua de Baptista, 264, 2667-344 Angra do Heroísmo",1,2,27.5,0,0.146,2023-07-22,1
647,Camila Simões,301647286,+351252173382,"Rua de Lamas, 2, 2706-415 Oliveira do Bairro",1,3,12.3,0,0.086,2022-02-21,1
648,David Maia,468590262,(351) 964 013 112,"Avenida de São Pedro, 36, 7914-158 Gondomar",1,0,,0,0.2,2024-05-06,1
649,Inês Abreu,761166286,(351) 964376232,"Av de Antero de Figueiredo, 61, 1570-005 Ílhavo",1,3,11.3,0,0.116,2023-07-15,1
650,Petra Melo,349824689,(351) 927 615 901,"Rua de Vicente, 33, 3210-373 Albufeira",1,3,14.7,1,0.267,2022-12-07,1
651,Ivo Araújo,670165627,(351) 923919759,"Av de Correia, 7, 5631-056 Fátima",1,4,8.5,0,0.163,2022-07-05,1
652,Salomé-Joana Monteiro,402157231,(351) 939866178,"Rua Campos, 86, 8201-610 Santo Tirso",1,5,49.0,1,0.348,2023-09-24,1
653,Patrícia da Fonseca,252423525,(351) 237 274 555,"R. Simão Faria, 51, 8547-120 Albufeira",1,6,11.3,0,0.006,2022-08-28,1
654,Ivo de Carneiro,600858949,(351) 910682198,"Rua João Pinho, S/N, 2353-477 Matosinhos",1,2,19.5,1,0.664,2024-02-11,1
655,Mauro do Nunes,172150520,(351) 914 876 814,"Rua de Henriques, 28, 7208-726 Vendas Novas",1,1,18.0,0,0.203,2023-07-18,1
656,Diego Loureiro,353131845,(351) 917506007,"Alameda de Vaz, 26, 6841-304 Santiago do Cacém",1,2,30.5,1,0.321,2023-08-07,1
657,Andreia Leite,059934232,931571786,"Alameda Lima, 13, 6725-170 Silves",1,4,32.2,1,0.55,2022-06-15,1
658,Leandro Brito,109129443,(351) 201 236 331,"Alameda José Luís Nunes, 988, 8718-752 Fátima",1,1,14.0,0,0.073,2024-11-03,1
659,Erika Lima,414087834,939 615 668,"Av Ariana Henriques, S/N, 3813-741 Oliveira do Bairro",1,5,17.8,1,0.495,2023-02-22,1
660,Rita Almeida,377982402,(351) 913604014,"Travessa Gabriel Nunes, 80, 5763-255 Alcácer do Sal",0,2,7.0,0,0.338,2023-07-12,1
661,Mateus Faria,168231379,922 752 385,"R. Leandro Figueiredo, 290, 6234-390 Vila Nova de Gaia",1,1,13.0,0,0.337,2023-06-29,1
662,Márcio Anjos,818100962,(351) 931314671,"Travessa Leal, S/N, 8373-255 Almada",1,2,17.0,1,0.654,2024-02-22,1
663,Filipe Cruz-Campos,265789635,(351) 248 458 058,"R. de Macedo, 21, 6620-545 Anadia",1,0,,0,0.274,2023-06-06,1
664,Valentina-Teresa Maia,774526348,918 260 589,"Avenida Cruz, 903, 5725-249 Anadia",1,1,17.0,0,0.392,2023-09-07,1
665,Leandro de Barbosa,823725442,927 676 195,"Travessa do Cerco do Porto, 242, 7843-476 Trancoso",1,4,13.0,1,0.42,2022-06-16,1
666,Martim Matos,535117882,(351) 293140214,"Alameda de Brito, 50, 9824-002 Santiago do Cacém",1,5,31.4,0,0.191,2022-05-19,1
667,Vera-Valentina Gaspar,503455388,235264499,"Largo Sophia de Mello Breyner Andresen, 7, 5794-421 Viana do Castelo",1,5,10.4,0,0.186,2022-12-07,1
668,Emília-Leonor Torres,720476766,(351) 927 817 653,"Praça de Oliveira, 69, 6245-340 Lixa",1,3,19.3,2,0.756,2024-04-16,1
669,Yasmin-Diana Fonseca,082887458,243358804,"Avenida Mafalda Sá, 18, 8126-054 Gouveia",1,2,21.5,1,0.575,2022-10-03,1
670,Leonor Pinheiro,207531368,962148455,"Avenida Soraia Matos, S/N, 8121-490 Lamego",1,1,2.0,0,0.002,2023-12-05,1
671,Laura Barros,315262107,(351) 911 881 756,"Avenida Eduardo Jesus, 7, 3341-653 Macedo de Cavaleiros",1,0,,0,0.285,2024-08-20,1
672,Amélia Pereira,144301061,(351) 927164313,"Travessa do José da Mestra, 80, 5715-077 Braga",1,3,7.3,1,0.257,2023-05-22,1
673,António Vieira,452996457,+351927816932,"Av Borges, 48, 1771-943 Fundão",1,2,47.5,0,0.254,2023-12-20,1
674,Gabriel Lourenço,331997115,961575356,"R. do Adamastor, 3, 8115-801 Coimbra",1,1,90.0,0,0.045,2023-01-12,1
675,Luciana Costa,349729697,+351919107993,"Largo da Encarnação, 96, 5514-525 Funchal",0,1,15.0,0,0.118,2024-01-29,1
676,Ana Nunes,003434499,961510643,"R. de Fonseca, 9, 1989-755 Caniço",1,1,7.0,0,0.007,2023-01-09,1
677,Denis Moreira,858618881,938020428,"Rua da Arrábida, 92, 9764-457 Trofa",1,3,15.7,1,0.576,2022-11-03,1
678,Petra Barros,786021599,925 457 080,"Av Gomes, 46, 5653-021 Ponte de Sor",1,6,10.3,0,0.102,2022-05-16,1
679,Amélia Cunha,943763827,(351) 937328612,"Avenida Matias Andrade, S/N, 5043-355 Póvoa de Santa Iria",1,4,7.8,0,0.302,2023-02-16,1
680,Lorena Vaz,903312223,912652597,"Travessa Melo, S/N, 4231-872 Moura",1,1,90.0,0,0.181,2023-08-23,1
681,Diogo Azevedo,548070473,(351) 960 936 345,"Avenida Torres, 96, 4603-720 Caniço",1,3,11.0,1,0.591,2024-02-06,1
682,Luna Antunes,483687477,916 022 735,"Avenida Carneiro, 145, 9347-874 Rio Maior",1,4,9.0,1,0.476,2023-01-26,1
683,Sérgio do Sousa,740703666,(351) 934307095,"Av das Escadas do Monte dos Judeus, 26, 4541-073 Vila Nova de Gaia",1,0,,0,0.389,2023-02-26,1
684,Diana do Nunes,560076228,(351) 934 715 772,"Largo das Chagas, 47, 4566-531 Ribeira Grande",1,3,8.7,0,0.098,2022-04-29,1
685,Rafaela Paiva,128219386,964318929,"Av de Andrade, 17, 6106-747 Ponte de Sor",1,2,3.5,0,0.072,2022-11-07,1
686,Vasco Vieira-Garcia,827847264,(351) 936 114 936,"Largo Macedo, S/N, 4847-886 Oliveira do Bairro",1,3,8.7,0,0.241,2022-03-26,1
687,Iara Tavares,393304596,+351911815852,"R. de Cruz, 24, 7554-082 Alcobaça",1,1,2.0,0,0.181,2024-03-03,1
688,Beatriz da Reis,066604853,926739245,"R. Freitas, 47, 8029-454 Valbom",0,2,11.5,1,0.638,2023-09-03,1
689,Miriam Simões,344358498,965058512,"Praça de Lopes, 44, 2064-072 Ílhavo",0,0,,0,0.035,2024-07-16,1
690,Bernardo Esteves,846512421,965561180,"Largo Macedo, S/N, 7316-526 Cantanhede",0,1,16.0,0,0.157,2024-10-04,1
691,Rafaela Henriques,637817048,+351964020487,"R. Campos, 50, 2833-961 Espinho",1,4,23.8,0,0.09,2024-01-30,1
692,Débora Pires,364811659,(351) 936283833,"R. de João Chagas, 60, 4885-748 Fafe",1,1,90.0,0,0.097,2024-04-13,1
693,Álvaro Miranda-Loureiro,585942193,(351) 929332736,"Av de Manuel Cardoso Agrelos, 9, 3789-897 Trofa",1,5,27.6,1,0.505,2022-04-29,1
694,Joaquim Nunes,313636597,(351) 234 995 865,"Av de Santos, 8, 9733-254 Esposende",1,1,4.0,0,0.139,2023-07-30,1
695,Inês Martins,676877759,(351) 920738719,"Rua Machado, 78, 2159-741 Paredes",1,5,20.4,0,0.203,2022-11-19,1
696,Gustavo Araújo,861341749,(351) 920129068,"Rua de Coelho, 24, 7405-641 Reguengos de Monsaraz",0,2,20.0,2,0.795,2022-12-08,1
697,Mélanie Silva,538088426,932163525,"R. Torres, S/N, 8312-624 Seixal",1,3,44.7,0,0.327,2023-01-09,1
698,Santiago Pinto,233990761,(351) 965790105,"Av Rocha, 74, 4971-115 Viseu",1,2,49.5,1,0.495,2022-08-05,1
699,Dinis do Neves,001113915,(351) 917691137,"Alameda do Chinquilho, 719, 2955-944 Porto Santo",1,1,3.0,0,0.317,2024-08-06,1
700,Lisandro Cunha,044236479,960991878,"Travessa da Vitória, 74, 9844-309 Póvoa de Santa Iria",1,1,3.0,0,0.157,2023-08-18,1
701,Mariana Correia,149901086,+351923986498,"Alameda de Estêvão Vasconcelos, 40, 5639-609 Peso da Régua",0,2,8.0,0,0.29,2022-10-25,1
702,Mara Vieira,647904991,(351) 913659004,"Rua Moreira, S/N, 1988-440 Abrantes",1,4,8.2,1,0.174,2022-08-10,1
703,Emília Moreira-Ferreira,738067996,(351) 964557749,"Alameda Fabiana Faria, 55, 4098-920 Oliveira do Hospital",1,5,14.6,0,0.367,2023-05-02,1
704,Tomás Fernandes-Esteves,367209610,(351) 966 841 105,"R. Andrade, 693, 7074-473 Braga",1,2,48.5,0,0.192,2024-02-15,1
705,Violeta Abreu,372643205,(351) 965 716 845,"Praça Beatriz Melo, 17, 1560-353 Lixa",1,2,8.0,0,0.265,2022-08-15,1
706,Jéssica-Sofia Silva,699724597,937199920,"Rua Melissa Nunes, S/N, 5966-685 Estarreja",1,1,19.0,0,0.002,2024-11-24,1
707,Álvaro da Azevedo,557932770,(351) 236565160,"R. do Arrabalde, S/N, 7865-210 Alcácer do Sal",1,4,32.8,0,0.175,2023-03-24,1
708,Petra Freitas,549177326,+351928862631,"Praça de Moreira, S/N, 6931-119 Évora",0,2,6.5,0,0.157,2023-10-05,1
709,Ivo Lourenço,968568888,(351) 932319603,"Av Adolfo Ayala, 28, 2247-792 Coimbra",1,1,5.0,0,0.295,2024-03-26,1
710,Leandro Tavares,108597358,(351) 205881445,"Praça de Abreu, 90, 8446-897 Valongo",1,7,15.9,2,0.261,2022-02-09,1
711,Gustavo Ribeiro,794336447,(351) 919903409,"Alameda Rodrigues, 1, 5250-748 Sines",0,2,22.5,1,0.556,2023-04-24,1
712,Nádia Morais,632767659,(351) 969291490,"Av do Pimenta, 35, 1042-050 Pombal",1,3,6.0,0,0.077,2022-07-20,1
713,Camila Anjos,458766949,961 152 566,"Travessa da Póvoa, 67, 2403-889 Rebordosa",1,1,22.0,0,0.24,2024-09-09,1
714,Rúben Nascimento,715534745,(351) 934030783,"Rua República da Colômbia, 67, 4197-786 Horta",1,1,1.0,0,0.242,2023-01-01,1
715,Rafael Santos,240537729,913 509 627,"Av Ivo Pinheiro, 81, 3910-916 Montemor-o-Novo",1,2,7.0,1,0.676,2022-11-18,1
716,Leonor Andrade,848965394,+351915571125,"Praça Nicole Anjos, 44, 9306-144 Castelo Branco",1,1,28.0,0,0.128,2023-01-21,1
717,Bryan Carvalho-Marques,037548078,216 391 489,"Praça Amélia Carvalheira, 70, 3173-042 Funchal",0,2,5.5,0,0.301,2023-05-10,1
718,Gabriel Maia,383385693,925 416 222,"R. Álvaro Faria, S/N, 7776-730 Valbom",1,0,,0,0.344,2024-12-23,1
719,Matilde-Joana Antunes,913696480,(351) 280 358 075,"Rua Nascimento, 99, 7162-423 Sines",1,4,13.5,0,0.385,2023-04-03,1
720,Wilson Alves,407373041,969368175,"Alameda João Valente, 5, 7277-173 Cartaxo",1,0,,0,0.005,2022-04-03,1
721,Mara Campos,632405102,(351) 207 833 429,"R. Assunção, 20, 3003-449 Ponte de Sor",1,5,5.0,0,0.095,2023-04-16,1
722,Alícia do Faria,838796334,+351966944082,"R. de Vandoma, 68, 5201-987 Serpa",1,4,15.2,1,0.546,2022-08-02,1
723,Xavier Pacheco,746466033,(351) 915741079,"Praça de Vieira, 244, 7912-619 São Salvador de Lordelo",1,6,27.2,2,0.385,2022-06-30,1
724,Fábio Nascimento,273997415,+351925748060,"Av Pires, 36, 5696-569 Gafanha da Nazaré",1,1,12.0,0,0.369,2022-10-14,1
725,César Macedo,094101027,229 251 994,"Praça Vitória Neto, 7, 2329-657 Montijo",1,0,,0,0.068,2023-10-21,1
726,Diana Leal,781951648,(351) 928520884,"Avenida de Francisco Borges, 831, 2292-239 Gouveia",1,2,12.5,1,0.541,2023-07-02,1
727,Benedita do Anjos,779738330,(351) 936 282 403,"Av Figueiredo, 8, 6340-868 Torres Vedras",1,3,7.3,0,0.34,2022-06-08,1
728,Constança Pereira,443575478,(351) 963 673 302,"Largo de Andrade, S/N, 7018-604 Espinho",1,4,12.5,2,0.417,2022-04-22,1
729,Letícia Pires,505260270,(351) 925293425,"Praça Kelly Simões, 9, 7927-523 Valbom",1,6,28.2,0,0.114,2022-10-18,1
730,Bárbara Santos,875670718,962003816,"Av Lopes, 109, 2207-457 Oliveira do Hospital",1,4,14.5,0,0.228,2023-10-25,1
731,Raquel Barros,129236139,913 911 136,"R. Mahatma Gandhi, 585, 9317-083 Trofa",1,3,26.7,2,0.513,2023-04-25,1
732,Filipa Rocha-Moura,377459984,961142072,"Alameda Lima, 832, 3070-383 Praia da Vitória",1,3,9.7,0,0.113,2022-09-17,1
733,Gil Matias,133768705,247747244,"Travessa do Sodré, 91, 3834-876 Oliveira de Azeméis",1,1,3.0,0,0.249,2023-06-03,1
734,Ângelo Guerreiro,807910651,938 903 416,"Largo das Congostas, 94, 9858-614 Porto",1,1,5.0,0,0.227,2022-11-15,1
735,Daniel do Leal,640707838,964 156 248,"Rua de Oliveira, 250, 2214-044 Mêda",1,3,8.7,0,0.164,2022-05-31,1
736,Constança Fernandes,478483034,(351) 280006125,"Avenida Anjos, 59, 1472-756 Porto Santo",1,5,25.4,1,0.348,2023-10-15,1
737,Erica Faria,573654044,928738732,"Rua das Laranjeiras, 16, 8727-267 Amadora",1,2,52.5,0,0.137,2023-08-14,1
738,Rita Leite,728090317,(351) 916 054 737,"Alameda da Foz, 44, 9967-173 Braga",1,0,,0,0.034,2023-05-24,1
739,Leonor Paiva,836431678,918367999,"Alameda Gabriel Sá, 1, 3259-659 Lourosa",1,5,12.8,2,0.333,2022-06-17,1
740,Cristiano da Castro,984440889,935 593 715,"Av Mafalda Moreira, 75, 1104-419 Vale de Cambra",1,2,3.0,0,0.145,2023-06-10,1
741,Yara Amaral,930320756,239 223 092,"Praça de Magalhães, 92, 6937-155 Leiria",0,3,45.0,1,0.45,2023-11-08,1
742,Érica Esteves,526990152,(351) 932 593 434,"Av do Tijolo, 595, 7753-259 Funchal",1,2,15.0,1,0.424,2023-06-12,1
743,Denis Jesus-Tavares,029996633,922 991 582,"R. Branco, 199, 2981-696 Almeirim",0,3,6.0,0,0.049,2023-01-28,1
744,Ricardo Macedo,923565403,212321391,"R. de Correia, 64, 7224-956 Entroncamento",0,4,12.5,0,0.271,2023-04-23,1
745,Ângela Gaspar,991540273,(351) 963586547,"Avenida de Matos, 69, 2103-307 Caniço",1,4,21.8,1,0.229,2023-02-26,1
746,Bárbara Barbosa,012953185,(351) 202871767,"Praça das Naus, 1, 4877-987 Beja",0,2,13.5,0,0.376,2023-05-16,1
747,Benedita Amorim,423182068,(351) 925 141 192,"Alameda de S. Marçal, 1, 3186-427 Castelo Branco",1,4,13.5,1,0.274,2022-05-31,1
748,Ivan Monteiro,048109305,(351) 925341625,"R. de Viterbo de Campos, 43, 4044-685 Lixa",1,2,2.5,0,0.231,2022-09-13,1
749,William Marques,473857797,(351) 911605865,"Praça Mariana Maia, 474, 9621-609 Amora",1,2,13.0,1,0.546,2024-01-07,1
750,Diego Henriques,982455381,+351968201428,"Av Pequeno, 2, 5571-222 Loures",1,3,10.7,0,0.357,2023-12-31,1
751,Ariana Simões,182723826,(351) 964 021 683,"Praça de Neves, 81, 2668-035 Cantanhede",1,3,32.0,0,0.395,2023-06-19,1
752,Ângela Teixeira,295185255,(351) 933031805,"Travessa de Paiva, 96, 8320-150 Costa da Caparica",1,4,22.2,1,0.324,2023-05-29,1
753,Denis Figueiredo,688155903,(351) 964142403,"Rua das Sereias, 46, 7699-269 Rebordosa",0,5,39.6,0,0.287,2023-02-19,1
754,Jaime de Coelho,819695448,(351) 225367463,"R. de Pina Manique, 4, 1995-425 Angra do Heroísmo",1,2,1.5,0,0.264,2023-09-20,1
755,Edgar Oliveira,150488491,(351) 910 369 115,"Largo de Machado, 4, 6344-009 Agualva-Cacém",1,2,14.0,0,0.196,2022-06-16,1
756,Mara da Lima,508924464,(351) 929083513,"Av da Rainha, 63, 6144-551 Costa da Caparica",0,1,23.0,1,0.601,2024-08-23,1
757,Cristiano Carvalho-Freitas,507695559,+351911933859,"Avenida das Carquejeiras, 74, 1652-707 Ermesinde",1,2,10.0,0,0.288,2022-11-08,1
758,Raquel Cunha,355881082,962607778,"Avenida Assunção, 893, 4491-886 Cartaxo",1,3,6.3,0,0.087,2023-08-24,1
759,Mateus da Amorim,775477774,(351) 935185254,"Alameda de Fonseca, 40, 6998-960 Felgueiras",1,3,8.7,0,0.247,2022-06-23,1
760,Carlota Vieira,254123872,915 601 116,"Avenida Isabela Henriques, 97, 7813-604 São Salvador de Lordelo",1,0,,0,0.335,2023-07-16,1
